algorithm,seed,phase,attack_type,train_episodes,test_episodes,total_timesteps,training_time_sec,fps,episodes,reward_total_mean,reward_total_std,reward_total_ci95,reward_mean_per_step_mean,reward_mean_per_step_std,reward_mean_per_step_ci95,attack_suppression_rate_mean,attack_suppression_rate_std,attack_suppression_rate_ci95,legitimate_preservation_rate_mean,legitimate_preservation_rate_std,legitimate_preservation_rate_ci95,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95,false_negative_rate_mean,false_negative_rate_std,false_negative_rate_ci95,service_availability_mean_mean,service_availability_mean_std,service_availability_mean_ci95,mitigation_delay_ms_mean_mean,mitigation_delay_ms_mean_std,mitigation_delay_ms_mean_ci95,attack_intensity_observed_mean_mean,attack_intensity_observed_mean_std,attack_intensity_observed_mean_ci95,model_path
TD3,42,Mid Phase,mixed_tcp_http_flood,375,25,3000,144.975,20.693,25,68291.48795500137,120.59218577071428,47.27213682212,682.9148795500136,1.2059218577071398,0.4727213682211988,0.6917564993726412,0.002709121669285891,0.0010619756943600694,0.9149092255627762,0.001277169439875927,0.0005006504204313634,0.08509077443722378,0.001277169439875941,0.0005006504204313689,0.30824350062735895,0.0027091216692858937,0.0010619756943600705,0.8856273314494044,0.0009279445709010981,0.00036375427179323043,122.16294609627299,1.7771328988364452,0.6966360963438866,0.4554386356612978,0.0060351828066295115,0.0023657916601987684,./results_revised_5h\td3_Mid_Phase_seed_42.zip
Baseline,42,Mid Phase,mixed_tcp_http_flood,0,25,0,0.0,0.0,25,53055.91588419048,138.68408420668422,54.36416100902021,530.5591588419048,1.386840842066859,0.5436416100902087,0.5040438217608275,0.0026641503520729694,0.001044346938012604,0.8165059588922867,0.001274840921483865,0.000499737641221675,0.18349404110771328,0.0012748409214838653,0.0004997376412216751,0.4959561782391724,0.0026641503520729755,0.0010443469380126062,0.803045422213673,0.0012386706300176304,0.00048555888696691113,174.81558237562874,2.0580040378363607,0.8067375828318534,0.4554386356612978,0.0060351828066295115,0.0023657916601987684,
PPO,42,Extended Phase,bursty_ddos,650,30,5200,204.779,25.393,30,78133.00031494109,176.16399391778813,63.03947561546396,651.1083359578424,1.4680332826482334,0.5253289634621993,0.7193003463541949,0.003126542986821633,0.0011188190389826334,0.8887690422854724,0.001156902004067332,0.0004139920653077326,0.11123095771452769,0.0011569020040673264,0.00041399206530773065,0.280699653645805,0.0031265429868216356,0.0011188190389826342,0.8450155179411339,0.0012727891470887076,0.00045546174684805404,142.01403882334125,1.4857680720551223,0.5316752763465603,0.6910160012915486,0.009586396262104181,0.003430447845585942,./results_revised_5h\ppo_Extended_Phase_seed_42.zip
A2C,42,Extended Phase,bursty_ddos,650,30,5200,224.895,23.122,30,82688.35200166126,325.77156169766374,116.57585618452431,689.0696000138439,2.7147630141471923,0.9714654682043673,0.8111974799792931,0.005462750742677129,0.0019548202477576767,0.8860403499567785,0.0012053556586849167,0.0004313309829311081,0.11395965004322148,0.001205355658684913,0.00043133098293110674,0.1888025200207069,0.005462750742677124,0.001954820247757675,0.8773043280984094,0.0023873882034615183,0.0008543158967376363,218.93498390557326,4.312931927750315,1.543362869131218,0.6910160012915486,0.009586396262104181,0.003430447845585942,./results_revised_5h\a2c_Extended_Phase_seed_42.zip
DQN,42,Extended Phase,bursty_ddos,650,30,5200,204.225,25.462,30,83942.94761155658,179.09173425006716,64.08715403816846,699.5245634296382,1.4924311187505581,0.5340596169847366,0.8364383257240109,0.002855052634213527,0.0010216674640072191,0.885300171940951,0.001157726325255795,0.0004142870448566391,0.11469982805904887,0.0011577263252557943,0.0004142870448566388,0.16356167427598906,0.0028550526342135236,0.0010216674640072178,0.8861671070485592,0.0012400147959809626,0.0004437335959273072,240.04611899124257,1.7973887298477937,0.6431872966028879,0.6910160012915486,0.009586396262104181,0.003430447845585942,./results_revised_5h\dqn_Extended_Phase_seed_42.zip
SAC,42,Extended Phase,bursty_ddos,650,30,5200,251.304,20.692,30,83942.94761155658,179.09173425006716,64.08715403816846,699.5245634296382,1.4924311187505581,0.5340596169847366,0.8364383257240109,0.002855052634213527,0.0010216674640072191,0.885300171940951,0.001157726325255795,0.0004142870448566391,0.11469982805904887,0.0011577263252557943,0.0004142870448566388,0.16356167427598906,0.0028550526342135236,0.0010216674640072178,0.8861671070485592,0.0012400147959809626,0.0004437335959273072,240.04611899124257,1.7973887298477937,0.6431872966028879,0.6910160012915486,0.009586396262104181,0.003430447845585942,./results_revised_5h\sac_Extended_Phase_seed_42.zip
TD3,42,Extended Phase,bursty_ddos,650,30,5200,243.812,21.328,30,78133.00031494109,176.16399391778813,63.03947561546396,651.1083359578424,1.4680332826482334,0.5253289634621993,0.7193003463541949,0.003126542986821633,0.0011188190389826334,0.8887690422854724,0.001156902004067332,0.0004139920653077326,0.11123095771452769,0.0011569020040673264,0.00041399206530773065,0.280699653645805,0.0031265429868216356,0.0011188190389826342,0.8450155179411339,0.0012727891470887076,0.00045546174684805404,142.01403882334125,1.4857680720551223,0.5316752763465603,0.6910160012915486,0.009586396262104181,0.003430447845585942,./results_revised_5h\td3_Extended_Phase_seed_42.zip
Baseline,42,Extended Phase,bursty_ddos,0,30,0,0.0,0.0,30,78133.00031494109,176.16399391778813,63.03947561546396,651.1083359578424,1.4680332826482334,0.5253289634621993,0.7193003463541949,0.003126542986821633,0.0011188190389826334,0.8887690422854724,0.001156902004067332,0.0004139920653077326,0.11123095771452769,0.0011569020040673264,0.00041399206530773065,0.280699653645805,0.0031265429868216356,0.0011188190389826342,0.8450155179411339,0.0012727891470887076,0.00045546174684805404,142.01403882334125,1.4857680720551223,0.5316752763465603,0.6910160012915486,0.009586396262104181,0.003430447845585942,
PPO,42,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,299.216,24.063,35,97217.74211457012,222.40997972734468,73.6845303389742,694.4124436755008,1.5886427123381772,0.526318073849816,0.8518171105466751,0.0024847822602619488,0.0008232095253390559,0.8899102127212091,0.0011021539647733723,0.00036514412417609467,0.1100897872787909,0.0011021539647733786,0.0003651441241760968,0.14818288945332483,0.002484782260261949,0.0008232095253390561,0.8801351703612831,0.0015319664808093342,0.0005075412118281326,259.697849382234,1.653753925468705,0.547889449222474,0.841851432924176,0.009042583897828088,0.002995812275955681,./results_revised_5h\ppo_Pre-Final_Phase_seed_42.zip
A2C,42,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,297.386,24.211,35,97219.68806623651,221.49779055514225,73.38232163945257,694.4263433302609,1.5821270753938732,0.5241594402818041,0.8518429100074664,0.0024881220888072608,0.0008243160120986685,0.8899139803348027,0.0011059728882891503,0.000366409335323569,0.11008601966519735,0.0011059728882891568,0.0003664093353235712,0.14815708999253357,0.002488122088807261,0.0008243160120986686,0.8801487564181718,0.0015397615860439353,0.0005101237338393239,259.72092020187165,1.6573053851105233,0.5490660494633713,0.841851432924176,0.009042583897828088,0.002995812275955681,./results_revised_5h\a2c_Pre-Final_Phase_seed_42.zip
DQN,42,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,303.691,23.708,35,97219.68806623651,221.49779055514225,73.38232163945257,694.4263433302609,1.5821270753938732,0.5241594402818041,0.8518429100074664,0.0024881220888072608,0.0008243160120986685,0.8899139803348027,0.0011059728882891503,0.000366409335323569,0.11008601966519735,0.0011059728882891568,0.0003664093353235712,0.14815708999253357,0.002488122088807261,0.0008243160120986686,0.8801487564181718,0.0015397615860439353,0.0005101237338393239,259.72092020187165,1.6573053851105233,0.5490660494633713,0.841851432924176,0.009042583897828088,0.002995812275955681,./results_revised_5h\dqn_Pre-Final_Phase_seed_42.zip
SAC,42,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,341.974,21.054,35,97219.68806623651,221.49779055514225,73.38232163945257,694.4263433302609,1.5821270753938732,0.5241594402818041,0.8518429100074664,0.0024881220888072608,0.0008243160120986685,0.8899139803348027,0.0011059728882891503,0.000366409335323569,0.11008601966519735,0.0011059728882891568,0.0003664093353235712,0.14815708999253357,0.002488122088807261,0.0008243160120986686,0.8801487564181718,0.0015397615860439353,0.0005101237338393239,259.72092020187165,1.6573053851105233,0.5490660494633713,0.841851432924176,0.009042583897828088,0.002995812275955681,./results_revised_5h\sac_Pre-Final_Phase_seed_42.zip
TD3,42,Pre-Final Phase,legitimate_attack_overlap,900,35,7200,335.523,21.459,35,97219.68806623651,221.49779055514225,73.38232163945257,694.4263433302609,1.5821270753938732,0.5241594402818041,0.8518429100074664,0.0024881220888072608,0.0008243160120986685,0.8899139803348027,0.0011059728882891503,0.000366409335323569,0.11008601966519735,0.0011059728882891568,0.0003664093353235712,0.14815708999253357,0.002488122088807261,0.0008243160120986686,0.8801487564181718,0.0015397615860439353,0.0005101237338393239,259.72092020187165,1.6573053851105233,0.5490660494633713,0.841851432924176,0.009042583897828088,0.002995812275955681,./results_revised_5h\td3_Pre-Final_Phase_seed_42.zip
Baseline,42,Pre-Final Phase,legitimate_attack_overlap,0,35,0,0.0,0.0,35,87581.70458945693,221.58606023525968,73.41156542577276,625.5836042104065,1.5827575731089991,0.5243683244698059,0.7275006921240479,0.0027336206697441486,0.000905649806820449,0.8698002115487679,0.001145631890389922,0.0003795483812741607,0.13019978845123206,0.0011456318903899222,0.0003795483812741608,0.2724993078759521,0.0027336206697441594,0.0009056498068204525,0.8176741449159497,0.0015811123487205784,0.000523823260860198,156.4802339217288,1.511220033705232,0.5006679041962441,0.841851432924176,0.009042583897828088,0.002995812275955681,
PPO,42,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,413.483,24.185,40,110491.16049253519,277.65359084400785,86.04573926397069,690.5697530783449,1.735334942775047,0.5377858703998162,0.859854857021279,0.001996693400207612,0.0006187816955008529,0.8973465152294487,0.0011097243840796126,0.00034390714961446916,0.10265348477055111,0.0011097243840796109,0.0003439071496144686,0.14014514297872105,0.0019966934002076213,0.0006187816955008558,0.876030379547923,0.0017776631877102667,0.0005509035294083887,274.92036783364296,1.3440918944810532,0.4165383935708212,0.9584996616978124,0.0038832105934056937,0.0012034194307070898,./results_revised_5h\ppo_Final_Phase_seed_42.zip
A2C,42,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,422.969,23.642,40,110491.16049253519,277.65359084400785,86.04573926397069,690.5697530783449,1.735334942775047,0.5377858703998162,0.859854857021279,0.001996693400207612,0.0006187816955008529,0.8973465152294487,0.0011097243840796126,0.00034390714961446916,0.10265348477055111,0.0011097243840796109,0.0003439071496144686,0.14014514297872105,0.0019966934002076213,0.0006187816955008558,0.876030379547923,0.0017776631877102667,0.0005509035294083887,274.92036783364296,1.3440918944810532,0.4165383935708212,0.9584996616978124,0.0038832105934056937,0.0012034194307070898,./results_revised_5h\a2c_Final_Phase_seed_42.zip
DQN,42,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,441.704,22.64,40,110491.16049253519,277.65359084400785,86.04573926397069,690.5697530783449,1.735334942775047,0.5377858703998162,0.859854857021279,0.001996693400207612,0.0006187816955008529,0.8973465152294487,0.0011097243840796126,0.00034390714961446916,0.10265348477055111,0.0011097243840796109,0.0003439071496144686,0.14014514297872105,0.0019966934002076213,0.0006187816955008558,0.876030379547923,0.0017776631877102667,0.0005509035294083887,274.92036783364296,1.3440918944810532,0.4165383935708212,0.9584996616978124,0.0038832105934056937,0.0012034194307070898,./results_revised_5h\dqn_Final_Phase_seed_42.zip
SAC,42,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,499.916,20.003,40,110491.16049253519,277.65359084400785,86.04573926397069,690.5697530783449,1.735334942775047,0.5377858703998162,0.859854857021279,0.001996693400207612,0.0006187816955008529,0.8973465152294487,0.0011097243840796126,0.00034390714961446916,0.10265348477055111,0.0011097243840796109,0.0003439071496144686,0.14014514297872105,0.0019966934002076213,0.0006187816955008558,0.876030379547923,0.0017776631877102667,0.0005509035294083887,274.92036783364296,1.3440918944810532,0.4165383935708212,0.9584996616978124,0.0038832105934056937,0.0012034194307070898,./results_revised_5h\sac_Final_Phase_seed_42.zip
TD3,42,Final Phase,high_intensity_adaptive_ddos,1250,40,10000,492.26,20.314,40,79247.86936055667,299.40309875420036,92.78598159640829,495.29918350347907,1.871269367213749,0.5799123849775509,0.5376754059953816,0.0020147703975743154,0.0006243838150245464,0.9005584935667825,0.0011317598401374119,0.0003507360081959428,0.09944150643321756,0.0011317598401374192,0.0003507360081959451,0.46232459400461845,0.0020147703975743245,0.0006243838150245493,0.6914745024912206,0.0019723826533522308,0.0006112477169959404,235.33537121666478,1.3409338270037323,0.4155596983200033,0.9584996616978124,0.0038832105934056937,0.0012034194307070898,./results_revised_5h\td3_Final_Phase_seed_42.zip
Baseline,42,Final Phase,high_intensity_adaptive_ddos,0,40,0,0.0,0.0,40,110491.16049253519,277.65359084400785,86.04573926397069,690.5697530783449,1.735334942775047,0.5377858703998162,0.859854857021279,0.001996693400207612,0.0006187816955008529,0.8973465152294487,0.0011097243840796126,0.00034390714961446916,0.10265348477055111,0.0011097243840796109,0.0003439071496144686,0.14014514297872105,0.0019966934002076213,0.0006187816955008558,0.876030379547923,0.0017776631877102667,0.0005509035294083887,274.92036783364296,1.3440918944810532,0.4165383935708212,0.9584996616978124,0.0038832105934056937,0.0012034194307070898,
PPO,123,Early Phase,low_rate_http_flood,150,20,1200,51.513,23.295,20,56545.33973162142,191.2423371251441,83.81564973359976,706.8167466452676,2.3905292140643097,1.0476956216700009,0.6581517717820728,0.0029431253157420653,0.0012898815413707587,0.9323720481675812,0.0019224522381257579,0.0008425518420373783,0.06762795183241863,0.001922452238125765,0.0008425518420373813,0.34184822821792704,0.0029431253157420722,0.001289881541370762,0.9281623727366103,0.0025731286571865947,0.0011277233560951076,107.92285192881566,2.7243162182011527,1.1939842261961737,0.23275032846071403,0.00637013878929,0.002791836418356287,./results_revised_5h\ppo_Early_Phase_seed_123.zip
A2C,123,Early Phase,low_rate_http_flood,150,20,1200,50.702,23.668,20,56545.33973162142,191.2423371251441,83.81564973359976,706.8167466452676,2.3905292140643097,1.0476956216700009,0.6581517717820728,0.0029431253157420653,0.0012898815413707587,0.9323720481675812,0.0019224522381257579,0.0008425518420373783,0.06762795183241863,0.001922452238125765,0.0008425518420373813,0.34184822821792704,0.0029431253157420722,0.001289881541370762,0.9281623727366103,0.0025731286571865947,0.0011277233560951076,107.92285192881566,2.7243162182011527,1.1939842261961737,0.23275032846071403,0.00637013878929,0.002791836418356287,./results_revised_5h\a2c_Early_Phase_seed_123.zip
DQN,123,Early Phase,low_rate_http_flood,150,20,1200,52.904,22.683,20,56545.33973162142,191.2423371251441,83.81564973359976,706.8167466452676,2.3905292140643097,1.0476956216700009,0.6581517717820728,0.0029431253157420653,0.0012898815413707587,0.9323720481675812,0.0019224522381257579,0.0008425518420373783,0.06762795183241863,0.001922452238125765,0.0008425518420373813,0.34184822821792704,0.0029431253157420722,0.001289881541370762,0.9281623727366103,0.0025731286571865947,0.0011277233560951076,107.92285192881566,2.7243162182011527,1.1939842261961737,0.23275032846071403,0.00637013878929,0.002791836418356287,./results_revised_5h\dqn_Early_Phase_seed_123.zip
SAC,123,Early Phase,low_rate_http_flood,150,20,1200,56.266,21.327,20,56830.85176543116,191.55050528229387,83.95071038338575,710.3856470678893,2.3943813160286793,1.0493838797923247,0.7740338191878913,0.0029208573409104425,0.0012801221711035852,0.8641853902353891,0.0019028094454828645,0.0008339430085923595,0.1358146097646111,0.0019028094454828705,0.0008339430085923621,0.2259661808121086,0.002920857340910439,0.0012801221711035836,0.9177581342892649,0.0023876473671421853,0.0010464325965687513,179.68039462870848,2.3652493410611917,1.0366162288284841,0.23275032846071403,0.00637013878929,0.002791836418356287,./results_revised_5h\sac_Early_Phase_seed_123.zip
TD3,123,Early Phase,low_rate_http_flood,150,20,1200,56.329,21.304,20,56548.66668895219,191.24738855681437,83.81786362114106,706.8583336119023,2.3905923569601875,1.0477232952642666,0.659512078479316,0.0029391330040329437,0.0012881318336184417,0.9315624683695092,0.0019522972329545064,0.0008556319877335196,0.06843753163049075,0.0019522972329545116,0.000855631987733522,0.34048792152068397,0.0029391330040329506,0.0012881318336184448,0.9280332958579149,0.002589851847947329,0.0011350526175980806,108.76656309258343,2.7962096184346756,1.225492898087102,0.23275032846071403,0.00637013878929,0.002791836418356287,./results_revised_5h\td3_Early_Phase_seed_123.zip
Baseline,123,Early Phase,low_rate_http_flood,0,20,0,0.0,0.0,20,38891.938620805464,271.8339530559228,119.13648273460387,486.1492327600683,3.3979244131990294,1.4892060341825462,0.09503168874386697,0.0034320646020988142,0.0015041686316788882,0.9879891107299272,0.0014438532933261812,0.0006327966062291997,0.012010889270072714,0.0014438532933261847,0.0006327966062292013,0.9049683112561331,0.003432064602098828,0.0015041686316788945,0.8652347866529257,0.004409062315401565,0.0019323567586370211,91.91356231430294,2.528855107555401,1.108319617445318,0.23275032846071403,0.00637013878929,0.002791836418356287,
PPO,123,Mid Phase,mixed_tcp_http_flood,375,25,3000,122.042,24.582,25,68278.49421003195,182.66031856714446,71.60284487832062,682.7849421003194,1.826603185671433,0.7160284487832017,0.6910093920430077,0.0025241229851764827,0.0009894562101891813,0.914657076815458,0.0012838389121419592,0.000503264853559648,0.08534292318454184,0.0012838389121419618,0.0005032648535596491,0.3089906079569923,0.0025241229851764788,0.0009894562101891795,0.8856395729913544,0.0020456722058200807,0.0008019035046814716,121.3111883454633,2.087461115111393,0.818284757123666,0.45403653613298905,0.007271508765552894,0.0028504314360967343,./results_revised_5h\ppo_Mid_Phase_seed_123.zip
A2C,123,Mid Phase,mixed_tcp_http_flood,375,25,3000,120.485,24.899,25,52680.57082051674,237.49964935352037,93.09986254657998,526.8057082051674,2.374996493535205,0.9309986254658004,0.3647452942364114,0.00229658933157109,0.0009002630179758672,0.9843019022173327,0.001072553069859783,0.00042044080338503494,0.015698097782667186,0.0010725530698597757,0.00042044080338503206,0.6352547057635887,0.002296589331571101,0.0009002630179758714,0.8032231823766633,0.003308070369235843,0.0012967635847404503,291.5111883454633,2.0874611151113993,0.8182847571236685,0.45403653613298905,0.007271508765552894,0.0028504314360967343,./results_revised_5h\a2c_Mid_Phase_seed_123.zip
DQN,123,Mid Phase,mixed_tcp_http_flood,375,25,3000,128.123,23.415,25,68278.49421003195,182.66031856714446,71.60284487832062,682.7849421003194,1.826603185671433,0.7160284487832017,0.6910093920430077,0.0025241229851764827,0.0009894562101891813,0.914657076815458,0.0012838389121419592,0.000503264853559648,0.08534292318454184,0.0012838389121419618,0.0005032648535596491,0.3089906079569923,0.0025241229851764788,0.0009894562101891795,0.8856395729913544,0.0020456722058200807,0.0008019035046814716,121.3111883454633,2.087461115111393,0.818284757123666,0.45403653613298905,0.007271508765552894,0.0028504314360967343,./results_revised_5h\dqn_Mid_Phase_seed_123.zip
SAC,123,Mid Phase,mixed_tcp_http_flood,375,25,3000,141.746,21.165,25,70612.48211501789,184.4738555189734,72.31375136343758,706.124821150179,1.8447385551897357,0.7231375136343764,0.8056349887909602,0.002363366091191955,0.0009264395077472464,0.8764510328700313,0.0012994705318052928,0.0005093924484676747,0.12354896712996863,0.0012994705318053038,0.000509392448467679,0.19436501120903976,0.0023633660911919654,0.0009264395077472504,0.8991617468259117,0.0018102923276889155,0.0007096345924540549,208.33593804275188,1.9217455744084107,0.7533242651680969,0.45403653613298905,0.007271508765552894,0.0028504314360967343,./results_revised_5h\sac_Mid_Phase_seed_123.zip
TD3,123,Mid Phase,mixed_tcp_http_flood,375,25,3000,141.083,21.264,25,70612.48211501789,184.4738555189734,72.31375136343758,706.124821150179,1.8447385551897357,0.7231375136343764,0.8056349887909602,0.002363366091191955,0.0009264395077472464,0.8764510328700313,0.0012994705318052928,0.0005093924484676747,0.12354896712996863,0.0012994705318053038,0.000509392448467679,0.19436501120903976,0.0023633660911919654,0.0009264395077472504,0.8991617468259117,0.0018102923276889155,0.0007096345924540549,208.33593804275188,1.9217455744084107,0.7533242651680969,0.45403653613298905,0.007271508765552894,0.0028504314360967343,./results_revised_5h\td3_Mid_Phase_seed_123.zip
Baseline,123,Mid Phase,mixed_tcp_http_flood,0,25,0,0.0,0.0,25,53052.71573202801,215.94813926019611,84.65167058999688,530.5271573202801,2.159481392601965,0.8465167058999704,0.5033279865701709,0.0024290728556669162,0.0009521965594214312,0.8162454916227567,0.0013077889098122937,0.0005126532526464192,0.18375450837724328,0.0013077889098122941,0.0005126532526464193,0.49667201342982914,0.0024290728556669123,0.0009521965594214296,0.8032275828230756,0.0027065105138781046,0.001060952121440217,173.795572681422,1.9185314704512189,0.7520643364168778,0.45403653613298905,0.007271508765552894,0.0028504314360967343,
PPO,123,Extended Phase,bursty_ddos,650,30,5200,207.721,25.034,30,78133.72878550383,257.543671520993,92.1608192440358,651.1144065458651,2.146197262674948,0.768006827033634,0.7187662352933549,0.0033086679154379845,0.001183991607684933,0.8883879149272557,0.0012530183503386392,0.00044838685809294403,0.11161208507274441,0.0012530183503386355,0.0004483868580929427,0.2812337647066451,0.003308667915437989,0.0011839916076849348,0.8450639545797876,0.0021945414046000665,0.000785306556043305,140.96216714519147,1.6166575004452588,0.5785134567591405,0.689485024693476,0.01109665303489783,0.003970886290947512,./results_revised_5h\ppo_Extended_Phase_seed_123.zip
A2C,123,Extended Phase,bursty_ddos,650,30,5200,212.279,24.496,30,83941.91565571213,262.47705301352295,93.92620713848409,699.5159637976012,2.187308775112695,0.7827183928207021,0.8359701190768417,0.0030327660427981423,0.001085261390540464,0.8848745585550518,0.0012698294561852778,0.0004544026350603005,0.11512544144494823,0.0012698294561852802,0.00045440263506030135,0.16402988092315832,0.003032766042798142,0.0010852613905404638,0.8861205399837659,0.0019129304673612332,0.0006845333763695963,238.79522035534333,2.015371908476118,0.7211915752759431,0.689485024693476,0.01109665303489783,0.003970886290947512,./results_revised_5h\a2c_Extended_Phase_seed_123.zip
DQN,123,Extended Phase,bursty_ddos,650,30,5200,221.459,23.481,30,78133.72878550383,257.543671520993,92.1608192440358,651.1144065458651,2.146197262674948,0.768006827033634,0.7187662352933549,0.0033086679154379845,0.001183991607684933,0.8883879149272557,0.0012530183503386392,0.00044838685809294403,0.11161208507274441,0.0012530183503386355,0.0004483868580929427,0.2812337647066451,0.003308667915437989,0.0011839916076849348,0.8450639545797876,0.0021945414046000665,0.000785306556043305,140.96216714519147,1.6166575004452588,0.5785134567591405,0.689485024693476,0.01109665303489783,0.003970886290947512,./results_revised_5h\dqn_Extended_Phase_seed_123.zip
SAC,123,Extended Phase,bursty_ddos,650,30,5200,247.107,21.044,30,83941.91565571213,262.47705301352295,93.92620713848409,699.5159637976012,2.187308775112695,0.7827183928207021,0.8359701190768417,0.0030327660427981423,0.001085261390540464,0.8848745585550518,0.0012698294561852778,0.0004544026350603005,0.11512544144494823,0.0012698294561852802,0.00045440263506030135,0.16402988092315832,0.003032766042798142,0.0010852613905404638,0.8861205399837659,0.0019129304673612332,0.0006845333763695963,238.79522035534333,2.015371908476118,0.7211915752759431,0.689485024693476,0.01109665303489783,0.003970886290947512,./results_revised_5h\sac_Extended_Phase_seed_123.zip
